ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
rd1_R_o_reg[10]/D,-123.909515,-123.258255,364.397430,374.525543,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,240.487915,364.397461,-123.909515,37,0.000000,rd1_R_o_reg[10]/CLK,rise
rd1_R_o_reg[0]/D,-123.819839,-123.596893,364.343811,374.826294,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,240.523972,364.343811,-123.819839,37,0.000000,rd1_R_o_reg[0]/CLK,rise
rd1_R_o_reg[20]/D,-121.122192,-113.507996,364.497864,367.701874,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.375671,364.497864,-121.122192,39,0.000000,rd1_R_o_reg[20]/CLK,rise
rd1_R_o_reg[27]/D,-120.986725,-117.092636,362.004059,368.657776,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,241.017334,362.004089,-120.986725,33,0.000000,rd1_R_o_reg[27]/CLK,rise
rd1_R_o_reg[12]/D,-120.599731,-115.375626,362.141632,366.986023,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,241.541901,362.141602,-120.599731,39,0.000000,rd1_R_o_reg[12]/CLK,rise
rd1_R_o_reg[17]/D,-119.796814,-116.215820,362.649628,369.266541,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,242.852814,362.649597,-119.796814,37,0.000000,rd1_R_o_reg[17]/CLK,rise
rd1_R_o_reg[28]/D,-119.014862,-110.812424,361.329987,364.030029,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,242.315125,361.329895,-119.014862,39,0.000000,rd1_R_o_reg[28]/CLK,rise
rd1_R_o_reg[3]/D,-117.351471,-117.602295,362.128174,372.214691,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.776703,362.128113,-117.351471,39,0.000000,rd1_R_o_reg[3]/CLK,rise
rd1_R_o_reg[13]/D,-116.853073,-116.077194,360.455963,370.158417,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.60289,360.455994,-116.853073,37,0.000000,rd1_R_o_reg[13]/CLK,rise
rd1_R_o_reg[5]/D,-116.002625,-113.252716,359.986206,366.945587,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.983582,359.986206,-116.002625,33,0.000000,rd1_R_o_reg[5]/CLK,rise
rd1_R_o_reg[6]/D,-113.599457,-109.559631,360.842712,367.233856,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,247.243256,360.842712,-113.599457,37,0.000000,rd1_R_o_reg[6]/CLK,rise
rd1_R_o_reg[11]/D,-113.549820,-106.623138,361.335602,364.848694,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,247.785782,361.335571,-113.549820,35,0.000000,rd1_R_o_reg[11]/CLK,rise
rd1_R_o_reg[29]/D,-113.459442,-110.853577,362.345459,370.203339,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,248.886017,362.345398,-113.459442,39,0.000000,rd1_R_o_reg[29]/CLK,rise
rd1_R_o_reg[31]/D,-113.271179,-109.042786,360.339813,366.844177,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,247.068634,360.339722,-113.271179,35,0.000000,rd1_R_o_reg[31]/CLK,rise
rd1_R_o_reg[7]/D,-112.853195,-103.470795,362.118286,363.238770,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,249.265091,362.118164,-112.853195,35,0.000000,rd1_R_o_reg[7]/CLK,rise
rd1_R_o_reg[21]/D,-112.559982,-109.138885,360.644440,367.324554,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,248.084457,360.644409,-112.559982,33,0.000000,rd1_R_o_reg[21]/CLK,rise
rd1_R_o_reg[18]/D,-103.434723,-94.663086,364.512726,368.025421,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,261.077972,364.512695,-103.434723,37,0.000244,rd1_R_o_reg[18]/CLK,rise
rd1_R_o_reg[26]/D,-99.477905,-90.962891,362.107086,365.749634,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,262.629181,362.107056,-99.477905,35,0.000244,rd1_R_o_reg[26]/CLK,rise
rd1_R_o_reg[1]/D,-99.253479,-99.255005,361.934265,373.415314,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,262.680786,361.934204,-99.253479,35,0.000244,rd1_R_o_reg[1]/CLK,rise
rd1_R_o_reg[24]/D,-98.596283,-96.326843,362.401642,371.555817,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,263.805359,362.401550,-98.596283,35,0.000244,rd1_R_o_reg[24]/CLK,rise
rd1_R_o_reg[15]/D,-98.442810,-91.494537,361.064636,366.125671,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,262.621826,361.064636,-98.442810,39,0.000244,rd1_R_o_reg[15]/CLK,rise
rd1_R_o_reg[25]/D,-93.320007,-86.109406,363.767487,367.729309,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,270.447479,363.767456,-93.320007,35,0.000244,rd1_R_o_reg[25]/CLK,rise
rd1_R_o_reg[23]/D,-92.723328,-81.368164,363.184174,363.490845,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,270.460846,363.184204,-92.723328,35,0.000244,rd1_R_o_reg[23]/CLK,rise
rd1_R_o_reg[9]/D,-92.227570,-90.455292,360.983643,370.396606,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,268.756073,360.983582,-92.227570,35,0.000244,rd1_R_o_reg[9]/CLK,rise
rd1_R_o_reg[16]/D,-89.776245,-88.532532,360.243591,370.758301,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,270.467346,360.243591,-89.776245,37,0.000244,rd1_R_o_reg[16]/CLK,rise
rd1_R_o_reg[8]/D,-84.880127,-82.741699,359.505341,369.120972,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,274.625214,359.505310,-84.880127,35,0.000244,rd1_R_o_reg[8]/CLK,rise
rd1_R_o_reg[2]/D,-81.560852,-75.454437,357.660034,363.878632,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,276.099182,357.660034,-81.560852,37,0.000244,rd1_R_o_reg[2]/CLK,rise
rd1_R_o_reg[30]/D,-79.326843,-70.303101,363.799988,367.093750,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.473145,363.799866,-79.326843,37,0.000244,rd1_R_o_reg[30]/CLK,rise
rd1_R_o_reg[22]/D,-77.670929,-71.886414,361.639404,367.820831,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,283.968475,361.639343,-77.670929,37,0.000244,rd1_R_o_reg[22]/CLK,rise
rd1_R_o_reg[14]/D,-75.564758,-70.943298,359.778961,367.232819,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.214203,359.778931,-75.564758,33,0.000244,rd1_R_o_reg[14]/CLK,rise
rd1_R_o_reg[4]/D,-74.254486,-65.720245,359.170624,362.305695,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.916138,359.170593,-74.254486,35,0.000244,rd1_R_o_reg[4]/CLK,rise
rd1_R_o_reg[19]/D,-73.649292,-73.378204,358.551971,369.980286,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.902679,358.551880,-73.649292,37,0.000244,rd1_R_o_reg[19]/CLK,rise
rd1_Key_o_reg[1]/D,-47.198685,-22.387970,291.340240,278.107727,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.141556,291.340302,-47.198685,25,0.000000,rd1_Key_o_reg[1]/CLK,rise
stage1_iter_reg[2]/D,-46.608795,-42.847626,214.439941,222.197601,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,167.831146,214.439926,-46.608795,13,0.000000,stage1_iter_reg[2]/CLK,rise
rd1_Key_o_reg[24]/D,-34.307831,-14.668640,286.865784,281.250885,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,252.557953,286.865784,-34.307831,25,0.000000,rd1_Key_o_reg[24]/CLK,rise
rd1_Key_o_reg[12]/D,-34.248672,-14.470673,278.341034,270.347473,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.092361,278.341034,-34.248672,23,0.000000,rd1_Key_o_reg[12]/CLK,rise
rd1_Key_o_reg[26]/D,-31.443909,-15.678558,278.819916,275.755615,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,247.376007,278.819916,-31.443909,25,0.000000,rd1_Key_o_reg[26]/CLK,rise
rd1_Key_o_reg[47]/D,-30.493332,-8.538361,276.035034,265.558868,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.541702,276.035034,-30.493332,23,0.000000,rd1_Key_o_reg[47]/CLK,rise
rd1_Key_o_reg[15]/D,-29.932678,-16.626251,273.313049,272.163086,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.380371,273.313019,-29.932678,23,0.000000,rd1_Key_o_reg[15]/CLK,rise
rd1_Key_o_reg[19]/D,-28.290649,-10.919464,271.744843,265.279175,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.454193,271.744843,-28.290649,23,0.000000,rd1_Key_o_reg[19]/CLK,rise
rd1_Key_o_reg[18]/D,-28.285782,-17.863419,268.067047,268.964203,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,239.781265,268.067017,-28.285782,21,0.000000,rd1_Key_o_reg[18]/CLK,rise
rd1_Key_o_reg[2]/D,-28.262024,-16.249863,269.640717,268.254517,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,241.378693,269.640686,-28.262024,21,0.000000,rd1_Key_o_reg[2]/CLK,rise
rd1_Key_o_reg[8]/D,-25.267471,-5.827713,268.487518,258.396729,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.220047,268.487488,-25.267471,23,0.000000,rd1_Key_o_reg[8]/CLK,rise
rd1_Key_o_reg[16]/D,-24.462936,-12.755676,266.224792,267.460419,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,241.761856,266.224731,-24.462936,23,0.000000,rd1_Key_o_reg[16]/CLK,rise
rd1_Key_o_reg[13]/D,-22.977814,-7.011002,267.399292,262.346710,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.421478,267.399292,-22.977814,21,0.000000,rd1_Key_o_reg[13]/CLK,rise
rd1_Key_o_reg[27]/D,-22.865524,-20.538391,265.557159,274.444672,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,242.691635,265.557129,-22.865524,23,0.000000,rd1_Key_o_reg[27]/CLK,rise
rd1_Key_o_reg[36]/D,-20.317841,-11.217743,265.427094,267.753204,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.109253,265.427063,-20.317841,21,0.000000,rd1_Key_o_reg[36]/CLK,rise
rd1_Key_o_reg[10]/D,-20.062653,4.645309,266.369781,254.159927,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,246.307129,266.369751,-20.062653,21,0.000000,rd1_Key_o_reg[10]/CLK,rise
rd1_Key_o_reg[6]/D,-19.853210,-0.637344,262.013306,253.239349,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,242.160095,262.013245,-19.853210,23,0.000000,rd1_Key_o_reg[6]/CLK,rise
rd1_Key_o_reg[37]/D,-18.807922,6.983551,283.932892,273.103516,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,265.124969,283.932892,-18.807922,25,0.000244,rd1_Key_o_reg[37]/CLK,rise
rd1_Key_o_reg[14]/D,-17.506516,8.346329,261.796204,247.920944,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.289688,261.796204,-17.506516,21,0.000000,rd1_Key_o_reg[14]/CLK,rise
rd1_L_o_reg[10]/D,-17.289047,7.040878,256.977112,250.390030,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,239.688065,256.977112,-17.289047,17,0.000000,rd1_L_o_reg[10]/CLK,rise
rd1_Key_o_reg[23]/D,-16.985916,4.315323,256.359375,247.160385,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,239.373459,256.359375,-16.985916,21,0.000000,rd1_Key_o_reg[23]/CLK,rise
rd1_Key_o_reg[17]/D,-16.759918,1.524796,258.981079,251.264755,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,242.221161,258.981049,-16.759918,21,0.000000,rd1_Key_o_reg[17]/CLK,rise
rd1_Key_o_reg[20]/D,-16.573395,2.660370,259.634583,252.349930,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.061188,259.634552,-16.573395,21,0.000000,rd1_Key_o_reg[20]/CLK,rise
rd1_Key_o_reg[21]/D,-15.504623,-6.728851,261.374023,263.590363,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.8694,261.374084,-15.504623,21,0.000000,rd1_Key_o_reg[21]/CLK,rise
rd1_Key_o_reg[11]/D,-14.843094,-3.347046,259.498047,259.156921,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.654953,259.498016,-14.843094,21,0.000000,rd1_Key_o_reg[11]/CLK,rise
rd1_Key_o_reg[40]/D,-13.650665,-2.773834,259.276306,259.726166,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.625641,259.276306,-13.650665,21,0.000000,rd1_Key_o_reg[40]/CLK,rise
rd1_Key_o_reg[42]/D,-13.616043,3.696274,258.643921,252.769516,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.027878,258.643921,-13.616043,21,0.000000,rd1_Key_o_reg[42]/CLK,rise
rd1_Key_o_reg[3]/D,-13.440155,5.038818,267.664795,263.966736,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,254.22464,267.664795,-13.440155,23,0.000000,rd1_Key_o_reg[3]/CLK,rise
rd1_Key_o_reg[43]/D,-13.311646,-1.497833,259.064850,258.671204,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.753204,259.064819,-13.311646,23,0.000000,rd1_Key_o_reg[43]/CLK,rise
rd1_Key_o_reg[22]/D,-12.359344,5.596985,257.598877,251.352478,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,245.239532,257.598907,-12.359344,21,0.000000,rd1_Key_o_reg[22]/CLK,rise
rd1_Key_o_reg[38]/D,-11.398102,16.131897,275.898590,263.722443,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,264.500488,275.898590,-11.398102,21,0.000244,rd1_Key_o_reg[38]/CLK,rise
rd1_L_o_reg[20]/D,-11.090088,6.068680,251.417969,251.041489,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,240.327881,251.417984,-11.090088,21,0.000000,rd1_L_o_reg[20]/CLK,rise
rd1_Key_o_reg[48]/D,-9.661011,7.083893,279.515442,278.227509,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,269.854431,279.515411,-9.661011,23,0.000244,rd1_Key_o_reg[48]/CLK,rise
rd1_Key_o_reg[7]/D,-8.710815,10.528610,257.888824,252.239883,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,249.178009,257.888855,-8.710815,19,0.000000,rd1_Key_o_reg[7]/CLK,rise
rd1_Key_o_reg[4]/D,-8.651825,6.523712,267.381683,267.250183,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,258.729858,267.381714,-8.651825,23,0.000000,rd1_Key_o_reg[4]/CLK,rise
rd1_Key_o_reg[5]/D,-8.101013,3.857498,251.613251,250.414429,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,243.512238,251.613235,-8.101013,21,0.000000,rd1_Key_o_reg[5]/CLK,rise
rd1_Key_o_reg[28]/D,-2.344177,18.770538,273.237762,267.719727,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,270.893585,273.237762,-2.344177,23,0.000244,rd1_Key_o_reg[28]/CLK,rise
rd1_Key_o_reg[39]/D,-1.203949,23.611176,266.081726,256.483398,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,264.877777,266.081696,-1.203949,21,0.000244,rd1_Key_o_reg[39]/CLK,rise
rd1_L_o_reg[3]/D,-1.077301,25.956467,260.588959,255.309830,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,259.511658,260.588928,-1.077301,19,0.000244,rd1_L_o_reg[3]/CLK,rise
rd1_L_o_reg[13]/D,0.787750,20.060013,234.824036,230.440857,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,235.611786,234.824051,0.787750,15,0.000000,rd1_L_o_reg[13]/CLK,rise
rd1_Key_o_reg[55]/D,0.804596,20.971436,265.486053,260.375336,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,266.290649,265.486053,0.804596,21,0.000244,rd1_Key_o_reg[55]/CLK,rise
rd1_Key_o_reg[34]/D,1.378052,16.324219,263.916473,263.829559,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,265.294525,263.916443,1.378052,21,0.000244,rd1_Key_o_reg[34]/CLK,rise
rd1_Key_o_reg[53]/D,2.042236,27.488770,271.393829,261.738770,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,273.436066,271.393829,2.042236,23,0.000244,rd1_Key_o_reg[53]/CLK,rise
rd1_Key_o_reg[32]/D,4.240631,18.581970,264.357513,265.316071,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,268.598145,264.357452,4.240631,21,0.000244,rd1_Key_o_reg[32]/CLK,rise
rd1_Key_o_reg[0]/D,5.788544,19.730194,238.464828,236.214752,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,244.253372,238.464813,5.788544,19,0.000000,rd1_Key_o_reg[0]/CLK,rise
rd1_Key_o_reg[50]/D,5.815094,34.743454,267.772949,255.115921,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,273.588013,267.772919,5.815094,21,0.000244,rd1_Key_o_reg[50]/CLK,rise
rd1_Key_o_reg[25]/D,6.140686,17.419373,257.601501,261.361847,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,263.742188,257.601532,6.140686,23,0.000244,rd1_Key_o_reg[25]/CLK,rise
rd1_Key_o_reg[54]/D,6.824982,19.518829,262.004761,264.469940,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,268.829742,262.004761,6.824982,21,0.000244,rd1_Key_o_reg[54]/CLK,rise
rd1_Key_o_reg[9]/D,6.839172,28.979980,276.802734,270.616394,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,283.641907,276.802734,6.839172,21,0.000244,rd1_Key_o_reg[9]/CLK,rise
rd1_L_o_reg[0]/D,7.245331,14.690125,229.521698,233.880692,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,236.767029,229.521713,7.245331,19,0.000000,rd1_L_o_reg[0]/CLK,rise
rd1_Key_o_reg[51]/D,7.851074,22.342957,265.614258,266.438019,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,273.465332,265.614258,7.851074,21,0.000244,rd1_Key_o_reg[51]/CLK,rise
rd1_Key_o_reg[31]/D,9.507599,26.714966,261.989685,260.768951,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,271.497284,261.989685,9.507599,21,0.000244,rd1_Key_o_reg[31]/CLK,rise
rd1_Key_o_reg[35]/D,9.953949,33.213318,274.371063,266.966461,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.325012,274.371063,9.953949,23,0.000244,rd1_Key_o_reg[35]/CLK,rise
rd1_L_o_reg[6]/D,11.187546,28.722046,229.074020,225.563919,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,240.261566,229.074036,11.187546,15,0.000000,rd1_L_o_reg[6]/CLK,rise
rd1_Key_o_reg[33]/D,11.803314,26.788391,262.024414,262.366425,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,273.827728,262.024384,11.803314,21,0.000244,rd1_Key_o_reg[33]/CLK,rise
rd1_Key_o_reg[41]/D,12.043915,46.274902,272.787323,255.307587,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.831238,272.787292,12.043915,21,0.000244,rd1_Key_o_reg[41]/CLK,rise
rd1_Key_o_reg[52]/D,13.399811,31.341431,259.414124,256.808167,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,272.813934,259.414093,13.399811,21,0.000244,rd1_Key_o_reg[52]/CLK,rise
rd1_L_o_reg[1]/D,16.013657,39.433090,225.141541,215.221115,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,241.155197,225.141571,16.013657,15,0.000000,rd1_L_o_reg[1]/CLK,rise
rd1_L_o_reg[31]/D,16.817154,41.577423,223.879013,212.656784,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,240.696167,223.879044,16.817154,15,0.000000,rd1_L_o_reg[31]/CLK,rise
rd1_Key_o_reg[45]/D,17.321716,39.975220,268.094208,262.018890,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,285.415924,268.094177,17.321716,23,0.000244,rd1_Key_o_reg[45]/CLK,rise
ready_o_reg/D,18.649170,22.930176,240.882843,258.356628,stage1_iter_reg[0]/CLK,54.749596,54.749596,0.000000,259.532013,240.882843,18.649170,19,0.000244,ready_o_reg/CLK,rise
rd1_Key_o_reg[49]/D,18.694427,45.896729,267.391907,263.656616,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,286.086334,267.391876,18.694427,25,0.000244,rd1_Key_o_reg[49]/CLK,rise
rd1_Key_o_reg[46]/D,20.928436,40.637054,264.934418,261.796021,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,285.862854,264.934418,20.928436,23,0.000244,rd1_Key_o_reg[46]/CLK,rise
rd1_L_o_reg[11]/D,21.510498,43.784088,228.207764,227.858215,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,249.718262,228.207794,21.510498,15,0.000000,rd1_L_o_reg[11]/CLK,rise
rd1_L_o_reg[5]/D,22.028366,38.462265,220.813858,223.323868,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,242.842224,220.813858,22.028366,15,0.000000,rd1_L_o_reg[5]/CLK,rise
rd1_Key_o_reg[29]/D,22.166809,45.927399,262.352020,254.913788,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.518829,262.352020,22.166809,21,0.000244,rd1_Key_o_reg[29]/CLK,rise
rd1_Key_o_reg[30]/D,23.453247,40.660431,260.118073,258.441589,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,283.57132,260.118103,23.453247,21,0.000244,rd1_Key_o_reg[30]/CLK,rise
rd1_L_o_reg[2]/D,24.321243,50.653824,213.292053,202.072662,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,237.613297,213.292084,24.321243,15,0.000000,rd1_L_o_reg[2]/CLK,rise
rd1_Key_o_reg[44]/D,25.054260,42.545074,260.187103,259.257935,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,285.241364,260.187134,25.054260,23,0.000244,rd1_Key_o_reg[44]/CLK,rise
rd1_L_o_reg[28]/D,25.315536,47.479202,236.456589,236.443893,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,261.772125,236.456619,25.315536,17,0.000244,rd1_L_o_reg[28]/CLK,rise
rd1_L_o_reg[14]/D,31.890930,63.720123,229.609436,219.856201,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,261.500366,229.609467,31.890930,13,0.000244,rd1_L_o_reg[14]/CLK,rise
rd1_L_o_reg[15]/D,34.408157,55.766525,231.228531,231.668137,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,265.636688,231.228546,34.408157,17,0.000244,rd1_L_o_reg[15]/CLK,rise
rd1_L_o_reg[16]/D,34.457458,63.494904,229.049255,221.765656,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,263.506714,229.049286,34.457458,13,0.000244,rd1_L_o_reg[16]/CLK,rise
rd1_L_o_reg[29]/D,35.095291,60.999222,224.359390,220.897903,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,259.454681,224.359406,35.095291,15,0.000244,rd1_L_o_reg[29]/CLK,rise
rd1_L_o_reg[7]/D,36.343475,58.336990,228.404266,227.733047,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,264.747742,228.404251,36.343475,17,0.000244,rd1_L_o_reg[7]/CLK,rise
rd1_L_o_reg[26]/D,38.198807,65.425674,221.750809,216.719254,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,259.949615,221.750824,38.198807,15,0.000244,rd1_L_o_reg[26]/CLK,rise
rd1_L_o_reg[25]/D,39.120026,71.801315,227.902191,217.708633,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,267.022217,227.902191,39.120026,13,0.000244,rd1_L_o_reg[25]/CLK,rise
rd1_L_o_reg[9]/D,39.746857,62.814133,244.031860,243.952469,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,283.778717,244.031876,39.746857,19,0.000244,rd1_L_o_reg[9]/CLK,rise
rd1_L_o_reg[18]/D,42.198502,73.295532,222.106674,213.071716,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,264.305145,222.106720,42.198502,15,0.000244,rd1_L_o_reg[18]/CLK,rise
rd1_L_o_reg[24]/D,42.236938,73.712189,227.616150,217.907959,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,269.853088,227.616150,42.236938,13,0.000244,rd1_L_o_reg[24]/CLK,rise
rd1_L_o_reg[17]/D,44.347244,79.414200,236.402725,222.339981,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,280.749969,236.402756,44.347244,15,0.000244,rd1_L_o_reg[17]/CLK,rise
data_ready_reg/D,47.260757,63.991806,236.108047,242.687759,stage1_iter_reg[0]/CLK,54.749596,54.749596,0.000000,283.368805,236.108063,47.260757,19,0.000244,data_ready_reg/CLK,rise
rd1_L_o_reg[23]/D,50.810577,72.524475,218.253967,218.882324,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,269.064545,218.253983,50.810577,15,0.000244,rd1_L_o_reg[23]/CLK,rise
rd1_L_o_reg[30]/D,52.910599,86.684097,228.218246,217.714340,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,281.128845,228.218277,52.910599,15,0.000244,rd1_L_o_reg[30]/CLK,rise
stage1_iter_reg[3]/D,53.248001,74.174713,231.856461,222.479706,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,285.104462,231.856461,53.248001,13,0.000244,stage1_iter_reg[3]/CLK,rise
rd1_L_o_reg[4]/D,53.913162,81.846115,226.357162,219.699753,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,280.270325,226.357178,53.913162,13,0.000244,rd1_L_o_reg[4]/CLK,rise
rd1_L_o_reg[19]/D,55.507828,83.970306,224.448441,218.308838,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,279.956268,224.448456,55.507828,13,0.000244,rd1_L_o_reg[19]/CLK,rise
rd1_L_o_reg[8]/D,56.406845,80.687805,225.038071,223.537598,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,281.444916,225.038071,56.406845,15,0.000244,rd1_L_o_reg[8]/CLK,rise
rd1_L_o_reg[22]/D,57.742371,77.964401,228.398010,231.355515,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,286.140381,228.398010,57.742371,17,0.000244,rd1_L_o_reg[22]/CLK,rise
rd1_L_o_reg[12]/D,58.357132,89.561752,226.944870,218.958450,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,285.302002,226.944901,58.357132,17,0.000244,rd1_L_o_reg[12]/CLK,rise
