full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g42165/A1,15.000016,12.161830,,,,,1.000000,1.205990,in,8.273071,3.409744,68.008171,66.915802,13.219776,10.038740,61.328545,37.723770,61.264336,60.135265,6750.000000,10575.000000
rd1_Key_o_reg[41]/CLK,127.670151,127.511688,,,,,1.000000,0.476497,in,-51.381542,INFINITY,53.080399,53.015621,101.888069,101.406868,98.659561,INFINITY,42.383076,42.183052,9090.000000,5679.000000
rd1_Key_o_reg[41]/QN,17.113420,18.368534,0.000861,0.000861,0.000694,0.000695,0.000000,0.000000,out,-51.381542,-43.847443,108.722183,108.356445,15.706967,17.125027,98.659569,128.393585,95.399849,94.812111,7794.000000,5643.000000
g42594/A,17.114031,18.369102,,,,,1.000000,0.643178,in,-51.381538,-43.847443,108.767769,108.402046,15.707370,17.125397,98.659561,128.393585,95.435310,94.847603,9198.000000,5643.000000
g42594/Y,14.796282,12.040666,0.001284,0.001282,0.001055,0.000948,0.000000,0.000000,out,-43.847443,-51.381538,119.656219,118.001320,13.021767,9.914372,128.393600,98.659561,104.823418,103.159843,9270.000000,5643.000000
g55176/A1,14.796868,12.041384,,,,,1.000000,1.205990,in,-43.847443,-51.381538,119.697777,118.042801,13.022210,9.914839,128.393600,98.659561,104.857338,103.190178,9468.000000,5715.000000
rd1_Key_o_reg[43]/CLK,34.814648,34.783108,,,,,1.000000,0.476497,in,13.130459,INFINITY,10.778599,10.769824,25.449146,25.327715,26.496819,INFINITY,8.010907,7.972977,6444.000000,9297.000000
rd1_Key_o_reg[43]/QN,15.980162,17.394747,0.000724,0.000724,0.000557,0.000557,0.000000,0.000000,out,13.130459,15.038120,57.382282,56.415096,14.556854,16.119232,26.496819,55.980320,52.095348,50.940266,5148.000000,9333.000000
g42592/A,15.980329,17.394899,,,,,1.000000,0.643178,in,13.130459,15.038116,57.405293,56.438118,14.556958,16.119328,26.496819,55.980320,52.112736,50.957668,5418.000000,9423.000000
g42592/Y,14.530574,11.738742,0.001281,0.001279,0.001052,0.000945,0.000000,0.000000,out,15.038116,13.130463,67.435890,66.420898,12.737974,9.620481,55.980320,26.496819,60.691467,59.653446,5490.000000,9423.000000
g51477/A1,14.531159,11.739465,,,,,1.000000,1.205990,in,15.038116,13.130463,67.477051,66.461983,12.738419,9.620952,55.980320,26.496819,60.725052,59.683479,5508.000000,9801.000000
rd1_Key_o_reg[50]/CLK,121.777031,121.624886,,,,,1.000000,0.476497,in,-27.599216,INFINITY,38.915783,38.867847,97.149239,96.690491,59.010765,INFINITY,30.985220,30.838806,13176.000000,6759.000000
rd1_Key_o_reg[50]/QN,17.091496,18.346334,0.000858,0.000859,0.000691,0.000692,0.000000,0.000000,out,-27.599213,-24.276581,94.155258,93.759171,15.684586,17.103338,59.010761,88.450165,83.675491,83.062874,14472.000000,6723.000000
g42607/A,17.092134,18.346930,,,,,1.000000,0.643178,in,-27.599213,-24.276581,94.201904,93.805832,15.685007,17.103725,59.010757,88.450165,83.711754,83.099167,14202.000000,7713.000000
g42607/Y,14.345348,11.671090,0.001215,0.001215,0.001091,0.001091,0.000000,0.000000,out,-24.276581,-27.599213,104.751640,103.169861,13.237484,10.661441,88.450165,59.010761,93.219162,91.966255,14130.000000,7713.000000
g44084/A2,14.346148,11.672073,,,,,1.000000,1.057770,in,-24.276581,-27.599213,104.799438,103.217667,13.238173,10.662295,88.450165,59.010757,93.261757,92.008842,14454.000000,8181.000000
rd1_Key_o_reg[52]/CLK,122.164909,122.012749,,,,,1.000000,0.476497,in,-24.137764,INFINITY,39.449078,39.400478,97.464172,97.003975,78.164131,INFINITY,31.415255,31.266825,13068.000000,6057.000000
rd1_Key_o_reg[52]/QN,16.337971,17.687254,0.000768,0.000768,0.000601,0.000601,0.000000,0.000000,out,-17.663147,-24.137764,94.212837,93.766441,14.926377,16.440485,78.164131,107.154076,83.623581,82.959846,14364.000000,6093.000000
g42582/A,16.338196,17.687462,,,,,1.000000,0.643178,in,-17.663147,-24.137764,94.239861,93.793472,14.926520,16.440615,78.164124,107.154076,83.644203,82.980484,14040.000000,6183.000000
g42582/Y,14.496101,11.747136,0.001268,0.001269,0.001145,0.001145,0.000000,0.000000,out,-24.137764,-17.663147,104.800941,103.272751,13.388737,10.738986,107.154076,78.164131,93.163322,91.965218,13968.000000,6183.000000
g44081/A2,14.497771,11.749198,,,,,1.000000,1.057770,in,-24.137764,-17.663147,104.870369,103.342194,13.390182,10.740787,107.154076,78.164131,93.225372,92.027260,13158.000000,6561.000000
rd1_L_o_reg[20]/CLK,55.735157,55.675537,,,,,1.000000,0.462899,in,124.598511,INFINITY,5.739300,5.736205,41.769043,41.574371,66.831581,INFINITY,2.814699,2.802979,11844.000000,17397.000000
rd1_L_o_reg[20]/QN,21.248764,23.209307,0.000938,0.000937,0.000832,0.000833,0.000000,0.000000,out,129.547943,124.598511,72.351532,73.761749,20.177290,22.242973,66.831581,87.733963,65.910301,67.128113,10548.000000,17433.000000
g41996/A,21.248964,23.209490,,,,,1.000000,0.275723,in,156.553391,136.255981,72.380600,73.790794,20.177450,22.243118,66.831581,90.129272,65.935722,67.153557,10386.000000,18603.000000
g41859__6161/A1,21.248964,23.209490,,,,,1.000000,0.373286,in,129.547943,124.598503,72.380600,73.790794,20.177450,22.243118,76.875404,87.733963,65.935722,67.153557,10980.000000,18063.000000
g41996/Y,26.319202,20.507322,0.000774,0.000771,0.000709,0.000696,0.000000,0.000000,out,136.255966,156.553375,94.434967,89.893883,24.517595,18.895782,90.129272,66.831581,86.681122,82.371536,10458.000000,18603.000000
data_o_reg[29]/D,26.319437,20.507620,,,,,1.000000,0.561679,in,136.255951,156.553375,94.470009,89.928772,24.517799,18.896038,90.129272,66.831589,86.712738,82.402496,10440.000000,20133.000000
rd1_Key_o_reg[26]/CLK,84.731781,84.632942,,,,,1.000000,0.476497,in,-2.052954,INFINITY,9.522512,9.516027,65.484131,65.176163,74.793488,INFINITY,6.454373,6.424666,14490.000000,14859.000000
rd1_Key_o_reg[26]/QN,17.127638,18.361574,0.000860,0.000860,0.000693,0.000694,0.000000,0.000000,out,-1.671532,-2.052956,62.341599,61.765343,15.712619,17.143293,74.793480,96.270844,56.482433,55.698917,13194.000000,14823.000000
g42580/A,17.128012,18.361923,,,,,1.000000,0.643178,in,-1.671532,-2.052956,62.377281,61.801041,15.712865,17.143520,74.793480,96.270844,56.510189,55.726692,13356.000000,13653.000000
g42580/Y,11.316076,9.127604,0.000733,0.000735,0.000593,0.000624,0.000000,0.000000,out,-2.052956,-1.671532,70.664528,69.490791,10.091000,8.207365,96.270844,74.793480,63.760773,63.022636,13428.000000,13653.000000
g55167/A1,11.316381,9.127985,,,,,1.000000,0.602300,in,-2.052956,-1.671532,70.690742,69.517090,10.091213,8.207660,96.270844,74.793480,63.781513,63.044575,13716.000000,13077.000000
rd1_Key_o_reg[4]/CLK,107.177368,107.046242,,,,,1.000000,0.476497,in,-16.704947,INFINITY,21.033590,21.009619,84.587227,84.187241,91.056198,INFINITY,16.499941,16.421665,15354.000000,12159.000000
rd1_Key_o_reg[4]/QN,15.644410,17.074017,0.000684,0.000684,0.000517,0.000518,0.000000,0.000000,out,-16.704945,-14.367172,74.349739,73.781357,14.227181,15.824365,91.056198,117.657089,67.397804,66.621613,14058.000000,12123.000000
g52488/A,15.644450,17.074053,,,,,1.000000,0.643178,in,-16.704941,-14.367172,74.360924,73.792549,14.227206,15.824388,91.056198,117.657082,67.406174,66.629990,13878.000000,12123.000000
g52488/Y,15.163470,12.284575,0.001392,0.001396,0.001114,0.001175,0.000000,0.000000,out,-14.367172,-16.704941,85.178955,83.757179,13.061072,10.756433,117.657089,91.056190,76.549164,75.726723,13806.000000,12123.000000
g52487_dup/A1,15.163836,12.285030,,,,,1.000000,0.602300,in,-1.143608,0.028481,85.212189,83.790520,13.061337,10.756793,117.657089,91.056198,76.575432,75.754517,13608.000000,11997.000000
g52487/A1,15.163836,12.285030,,,,,1.000000,0.602300,in,-14.367172,-16.704941,85.212189,83.790520,13.061337,10.756793,121.233559,98.642586,76.575432,75.754517,13230.000000,11997.000000
rd1_Key_o_reg[53]/CLK,122.363930,122.211723,,,,,1.000000,0.476497,in,-27.263767,INFINITY,39.734764,39.685810,97.630493,97.168976,79.376320,INFINITY,31.645555,31.496042,13122.000000,5679.000000
rd1_Key_o_reg[53]/QN,16.286049,17.641817,0.000762,0.000762,0.000595,0.000595,0.000000,0.000000,out,-27.263763,-26.343376,94.477356,94.028397,14.874316,16.394949,79.376320,106.007538,83.830528,83.164040,14418.000000,5643.000000
g42598/A,16.286264,17.642017,,,,,1.000000,0.643178,in,-27.263763,-26.343376,94.503845,94.054893,14.874454,16.395073,79.376320,106.007538,83.850716,83.184242,14040.000000,5553.000000
g42598/Y,14.422892,11.673820,0.001254,0.001252,0.001025,0.000918,0.000000,0.000000,out,-26.343376,-27.263771,104.998978,103.472351,12.638348,9.555840,106.007538,79.376320,92.868622,91.339745,13968.000000,5553.000000
g47733/A1,14.423389,11.674433,,,,,1.000000,1.205990,in,-26.343376,-27.263771,105.036766,103.510071,12.638723,9.556237,106.007538,79.376320,92.899376,91.367203,13464.000000,5481.000000
rd1_Key_o_reg[17]/CLK,48.923164,48.873310,,,,,1.000000,0.476497,in,2.018840,INFINITY,5.439546,5.436501,36.154919,35.986866,78.953445,INFINITY,2.688320,2.677481,10710.000000,15399.000000
rd1_Key_o_reg[17]/QN,22.735432,23.211178,0.001519,0.001522,0.001192,0.001247,0.000000,0.000000,out,2.018841,7.855278,58.250813,57.850975,20.002287,21.269508,78.953453,94.622086,52.132698,51.803356,9414.000000,15363.000000
g42609/A,22.736027,23.211763,,,,,1.000000,0.643178,in,2.018841,7.855278,58.302746,57.903000,20.002689,21.269926,83.535019,100.994987,52.172699,51.845367,9576.000000,15273.000000
g55093/A2,22.736027,23.211763,,,,,1.000000,0.598557,in,32.682026,40.870117,58.302746,57.903000,20.002689,21.269926,78.953453,94.622086,52.172699,51.845367,9522.000000,14157.000000
g42609/Y,16.575781,13.844127,0.001377,0.001375,0.001148,0.001041,0.000000,0.000000,out,7.855278,2.018837,70.565720,68.752151,14.644549,11.448783,100.994987,83.535019,63.108608,60.932022,9648.000000,15273.000000
g42274/A1,16.577341,13.845989,,,,,1.000000,1.205990,in,7.855278,2.018837,70.637489,68.823792,14.645746,11.450020,100.994987,83.535019,63.167660,60.985111,9630.000000,14895.000000
rd1_Key_o_reg[29]/CLK,127.652000,127.493423,,,,,1.000000,0.476497,in,-37.755863,INFINITY,52.796219,52.731686,101.879478,101.398376,69.133347,INFINITY,42.154060,41.955139,9936.000000,6057.000000
rd1_Key_o_reg[29]/QN,16.327875,17.680828,0.000767,0.000767,0.000600,0.000600,0.000000,0.000000,out,-33.970276,-37.755859,107.914757,107.494705,14.916850,16.433811,69.133347,95.031693,94.646820,94.004326,11232.000000,6093.000000
g42565/A,16.328100,17.681036,,,,,1.000000,0.643178,in,-33.970276,-37.755859,107.941765,107.521729,14.916993,16.433941,69.133347,95.031700,94.667435,94.024956,11070.000000,5643.000000
g42565/Y,13.759124,11.132998,0.001148,0.001148,0.001025,0.001024,0.000000,0.000000,out,-37.755859,-33.970276,118.022934,116.523788,12.642387,10.127478,95.031700,69.133347,103.715027,102.553146,10998.000000,5643.000000
g55175/A2,13.759654,11.133655,,,,,1.000000,1.057770,in,-37.755859,-33.970276,118.061043,116.561905,12.642842,10.128045,95.031700,69.133339,103.748863,102.586975,10728.000000,5715.000000
rd1_Key_o_reg[49]/CLK,127.654907,127.496544,,,,,1.000000,0.462899,in,-62.585201,INFINITY,53.455013,53.389832,101.903702,101.422523,101.506294,INFINITY,42.701111,42.499653,9234.000000,7299.000000
rd1_Key_o_reg[49]/QN,19.689468,21.858778,0.000784,0.000784,0.000617,0.000618,0.000000,0.000000,out,-62.585197,-61.484489,130.152359,131.921387,17.993177,20.377552,101.506294,134.134613,114.736259,116.189430,10530.000000,7263.000000
g42566/A,19.689676,21.858967,,,,,1.000000,0.643178,in,-62.585197,-61.484489,130.180954,131.949997,17.993311,20.377670,101.506294,134.134613,114.758163,116.211349,10494.000000,7803.000000
g42566/Y,16.044161,13.013728,0.001347,0.001344,0.001118,0.001010,0.000000,0.000000,out,-61.484497,-62.585197,144.225082,140.139786,14.246818,10.790072,134.134613,101.506294,127.187187,123.073105,10566.000000,7803.000000
g15/A1,16.045567,13.015454,,,,,1.000000,1.205990,in,-61.484497,-62.585197,144.292084,140.206665,14.247884,10.791206,134.134613,101.506294,127.242172,123.122452,11286.000000,7875.000000
rd1_Key_o_reg[19]/CLK,48.934097,48.884129,,,,,1.000000,0.476497,in,7.933122,INFINITY,5.399737,5.396718,36.156460,35.988422,77.502960,INFINITY,2.655054,2.644382,10062.000000,16479.000000
rd1_Key_o_reg[19]/QN,16.506248,17.847734,0.000786,0.000786,0.000619,0.000620,0.000000,0.000000,out,9.137131,7.933121,54.180172,53.352009,15.074677,16.618742,77.502960,93.308807,48.900528,47.882988,8766.000000,16443.000000
g42605/A,16.506701,17.848152,,,,,1.000000,0.643178,in,9.137131,7.933121,54.218685,53.390537,15.074967,16.619005,77.502960,93.308807,48.930038,47.912521,9198.000000,16353.000000
g42605/Y,10.695907,8.580874,0.000657,0.000659,0.000518,0.000548,0.000000,0.000000,out,7.933121,9.137131,61.827820,60.961769,9.459791,7.661387,93.308807,77.502960,55.533909,55.086842,9270.000000,16353.000000
g55162/A1,10.696092,8.581107,,,,,1.000000,0.602300,in,7.933121,9.137131,61.847687,60.981705,9.459918,7.661564,93.308807,77.502960,55.549377,55.103275,9360.000000,16857.000000
rd1_Key_o_reg[1]/CLK,70.055984,69.976471,,,,,1.000000,0.476497,in,2.590326,INFINITY,7.166624,7.162921,53.089382,52.840328,67.223549,INFINITY,3.937577,3.920487,14112.000000,17397.000000
rd1_Key_o_reg[1]/QN,15.617238,17.054356,0.000680,0.000681,0.000513,0.000514,0.000000,0.000000,out,2.590324,9.166733,57.614677,56.850090,14.181735,15.844459,67.223549,83.541428,51.643246,50.677055,12816.000000,17433.000000
g50042/A,15.617276,17.054392,,,,,1.000000,0.643178,in,2.590324,9.166733,57.625633,56.861053,14.181759,15.844481,67.223549,83.541428,51.651436,50.685253,12474.000000,17433.000000
g50042/Y,14.423556,11.629983,0.001278,0.001276,0.001049,0.000942,0.000000,0.000000,out,9.166733,2.590324,67.760048,66.563049,12.645008,9.512755,83.541420,67.223549,60.343227,59.124176,12402.000000,17433.000000
g51921/A1,14.424145,11.630710,,,,,1.000000,1.205990,in,9.166733,2.590324,67.801155,66.604080,12.645454,9.513230,83.541420,67.223549,60.376755,59.154156,12060.000000,17361.000000
rd1_Key_o_reg[48]/CLK,119.320511,119.172081,,,,,1.000000,0.476497,in,-32.028984,INFINITY,35.485901,35.442341,95.089951,94.640617,64.000511,INFINITY,28.217026,28.083597,14310.000000,8757.000000
rd1_Key_o_reg[48]/QN,17.476784,18.683033,0.000904,0.000904,0.000737,0.000737,0.000000,0.000000,out,-32.028984,-29.782501,90.817505,90.435623,16.070383,17.440420,64.000511,96.051010,81.025696,80.429382,15606.000000,8793.000000
FE_OFC84_stage1_round_key_o_48/A,17.477488,18.683693,,,,,1.000000,0.643178,in,-32.028980,-29.782505,90.867027,90.485168,16.070854,17.440855,64.000511,96.051010,81.064529,80.468239,14796.000000,9333.000000
FE_OFC84_stage1_round_key_o_48/Y,15.354114,12.575880,0.001358,0.001362,0.001079,0.001140,0.000000,0.000000,out,-29.782501,-32.028984,102.144989,100.486618,13.270325,11.038715,96.051010,64.000511,90.623383,89.575790,14724.000000,9333.000000
g51976/A1,15.354434,12.576273,,,,,1.000000,0.602300,in,-29.782501,-32.028984,102.176262,100.517990,13.270554,11.039024,96.051010,64.000511,90.647980,89.601852,14850.000000,9837.000000
g51976_dup/A1,15.354434,12.576273,,,,,1.000000,0.602300,in,-5.159096,-8.064369,102.176262,100.517990,13.270554,11.039024,99.899796,76.449081,90.647980,89.601852,15228.000000,9837.000000
rd1_R_o_reg[23]/CLK,120.116508,119.967369,,,,,1.000000,0.493555,in,1.704952,INFINITY,36.867134,36.821754,95.727852,95.275452,15.007826,INFINITY,29.330481,29.191824,15840.000000,6597.000000
rd1_R_o_reg[23]/QN,17.387550,17.917883,0.001071,0.001071,0.001005,0.001005,0.000000,0.000000,out,11.910904,1.704948,81.867752,80.267380,16.938772,17.476801,15.007824,49.993881,73.137688,71.377686,14544.000000,6633.000000
g42633/A,17.389263,17.919544,,,,,1.000000,0.275723,in,11.910904,1.704948,81.944756,80.344353,16.940203,17.478188,15.007820,49.993881,73.207123,71.447144,10746.000000,5013.000000
g42633/Y,51.581055,39.737247,0.001835,0.001835,0.001631,0.001649,0.000000,0.000000,out,1.704948,11.910904,111.644592,108.492409,46.344715,36.118176,49.993881,15.007820,100.178596,97.798164,10674.000000,5013.000000
g54477/A1,51.581959,39.738419,,,,,1.000000,0.602300,in,1.704948,11.910904,111.740852,108.588623,46.345478,36.119183,93.863571,57.474754,100.262642,97.883278,8748.000000,6057.000000
data_o_reg[4]/D,51.581959,39.738419,,,,,1.000000,0.561679,in,168.475464,194.769989,111.740852,108.588623,46.345478,36.119183,49.993885,15.007820,100.262642,97.883278,9036.000000,3483.000000
rd1_R_o_reg[14]/CLK,127.644257,127.485909,,,,,1.000000,0.493555,in,-7.118553,INFINITY,54.033386,53.967628,101.857674,101.376762,56.812778,INFINITY,43.181240,42.977554,7614.000000,6597.000000
rd1_R_o_reg[14]/QN,29.951710,28.567266,0.002991,0.002985,0.002807,0.002761,0.000000,0.000000,out,-4.201431,-7.118553,106.870430,105.785141,28.769932,27.353014,56.812778,90.693169,94.403816,93.012650,8910.000000,6633.000000
g46099/B1,29.967463,28.583700,,,,,1.000000,0.572871,in,-4.201431,-7.118553,107.176918,106.090874,28.783787,27.366949,56.812778,90.693169,94.685509,93.288132,11628.000000,6057.000000
g42632/A,29.967463,28.583700,,,,,1.000000,0.275723,in,123.075920,107.436012,107.176918,106.090874,28.783787,27.366949,89.337341,116.785851,94.685509,93.288132,10602.000000,16893.000000
g42632/Y,28.967289,23.670120,0.000829,0.000826,0.000763,0.000751,0.000000,0.000000,out,107.436020,123.075928,129.222916,127.783798,27.119545,22.046074,116.785851,89.337349,115.203178,114.147560,10674.000000,16893.000000
data_o_reg[10]/D,28.967543,23.670429,,,,,1.000000,0.561679,in,107.436020,123.075928,129.261200,127.821930,27.119768,22.046337,116.785851,89.337349,115.237869,114.181564,10710.000000,18513.000000
rd1_R_o_reg[18]/CLK,110.868164,110.731583,,,,,1.000000,0.493555,in,16.329937,INFINITY,25.113022,25.083439,87.825478,87.409409,15.049627,INFINITY,19.801844,19.707941,16218.000000,11997.000000
rd1_R_o_reg[18]/QN,27.083490,26.184639,0.002536,0.002531,0.002247,0.002141,0.000000,0.000000,out,18.980156,16.329933,75.643425,74.400818,25.176960,24.016069,15.049629,47.599907,68.356667,66.517738,14922.000000,12033.000000
g45989/A1,27.089235,26.190552,,,,,1.000000,1.165100,in,18.980156,16.329933,75.819405,74.576363,25.181602,24.020405,15.049629,47.599907,68.509178,66.661705,14472.000000,10341.000000
g45990/A,27.089235,26.190552,,,,,1.000000,0.275723,in,149.770264,135.345734,75.819405,74.576363,25.181602,24.020405,68.522797,91.885094,68.509178,66.661705,14472.000000,16893.000000
g45990/Y,32.213387,25.837425,0.000990,0.000988,0.000925,0.000913,0.000000,0.000000,out,135.345734,149.770264,98.864677,97.275787,30.141838,24.037378,91.885094,68.522797,89.398926,88.605034,14400.000000,16893.000000
data_o_reg[44]/D,32.213882,25.838039,,,,,1.000000,0.561679,in,135.345718,149.770264,98.921082,97.331978,30.142282,24.037916,91.885094,68.522797,89.450584,88.655785,14436.000000,19683.000000
stage1_iter_reg[1]/CLK,127.439156,127.281227,,,,,1.000000,0.493555,in,-123.909554,INFINITY,55.164902,55.097748,101.774139,101.293579,67.280067,INFINITY,44.059738,43.851833,2322.000000,5679.000000
stage1_iter_reg[1]/QN,35.457878,33.215912,0.003831,0.003842,0.003035,0.003037,0.000000,0.000000,out,-123.909554,-122.561478,110.965393,109.862083,30.434477,29.032036,67.280060,85.282585,96.165207,94.974014,3618.000000,5643.000000
FE_DBTC53_stage1_iter_1/A,35.459087,33.217209,,,,,1.000000,1.286160,in,-123.909554,-122.561478,111.057816,109.954765,30.435352,29.032955,78.012024,97.058502,96.238037,95.046890,3618.000000,6093.000000
g42558/A,35.459087,33.217209,,,,,1.000000,0.535565,in,-111.199791,-118.075714,111.057816,109.954765,30.435352,29.032955,115.222191,119.875381,96.238037,95.046890,4068.000000,6093.000000
g50519/A,35.459087,33.217209,,,,,1.000000,1.071390,in,-116.736717,-118.137482,111.057816,109.954765,30.435352,29.032955,67.280060,85.282578,96.238037,95.046890,3942.000000,6093.000000
FE_OCPC450_stage1_iter_1/A,35.459087,33.217209,,,,,1.000000,0.566126,in,-122.709915,-120.606560,111.057816,109.954765,30.435352,29.032955,125.813866,121.271301,96.238037,95.046890,4176.000000,6597.000000
FE_DBTC53_stage1_iter_1/Y,16.342167,14.760013,0.002307,0.002303,0.001636,0.001636,0.000000,0.000000,out,-122.561485,-123.909554,120.643707,118.867722,13.211338,11.848830,97.058502,78.012024,103.705826,102.371239,3546.000000,6093.000000
g50519/Y,32.294197,29.794737,0.003350,0.003358,0.002019,0.001974,0.000000,0.000000,out,-118.137489,-116.736717,126.663773,130.371658,20.694944,18.999189,-30.898584,-51.402382,-8.829096,-8.087835,3798.000000,6093.000000
FE_OCPC450_stage1_iter_1/Y,9.274809,9.011657,0.001289,0.001288,0.000792,0.000772,0.000000,0.000000,out,-122.709915,-120.606552,127.351418,128.252869,7.592187,7.588485,125.813866,121.271301,111.210869,111.792038,4320.000000,6633.000000
g48158/D,16.343109,14.761053,,,,,1.000000,0.520553,in,-115.532784,-108.811325,120.699104,118.923004,13.211911,11.849467,125.880188,115.006638,103.744629,102.410019,4698.000000,6093.000000
g33/A,16.343109,14.761053,,,,,1.000000,0.555619,in,-122.561478,-123.909554,120.699104,118.923004,13.211911,11.849467,123.680122,130.472198,103.744629,102.410019,5148.000000,5679.000000
g36/B,16.343109,14.761053,,,,,1.000000,0.565780,in,-115.655663,-120.564369,120.699104,118.923004,13.211911,11.849467,112.714561,97.114891,103.744629,102.410019,4986.000000,6093.000000
FE_OCPC350_FE_DBTN53_stage1_iter_1/A,16.343109,14.761053,,,,,1.000000,0.324662,in,-42.847649,-46.608765,120.699104,118.923004,13.211911,11.849467,97.058502,78.012024,103.744629,102.410019,3348.000000,5517.000000
g50518_dup/A,32.295456,29.796106,,,,,1.000000,1.603690,in,-108.920265,-115.879112,126.753716,130.461807,20.695644,18.999918,-30.898586,-41.915977,-8.775428,-8.035386,4212.000000,5175.000000
g50518/A,32.295456,29.796106,,,,,1.000000,1.603690,in,-118.137489,-116.736717,126.753716,130.461807,20.695644,18.999918,-24.189751,-51.402378,-8.775428,-8.035386,4212.000000,5481.000000
g44390/B,9.276525,9.013422,,,,,1.000000,1.085680,in,-122.709915,-120.606552,127.407692,128.309128,7.592897,7.589154,125.813873,121.271301,111.243622,111.823837,4356.000000,6057.000000
g33/Y,20.809919,24.513655,0.001215,0.001225,0.000986,0.001006,0.000000,0.000000,out,-123.909554,-122.561485,130.785187,134.188721,14.679140,20.397591,13.702986,5.710611,-4.201929,-2.582255,5184.000000,5643.000000
FE_OCPC350_FE_DBTN53_stage1_iter_1/Y,15.380122,12.876512,0.001022,0.001012,0.000757,0.000726,0.000000,0.000000,out,-42.847649,-46.608772,139.858536,138.370728,12.494725,10.441350,97.058510,78.012024,120.829681,119.737946,3204.000000,5553.000000
g51946/B,20.810810,24.514423,,,,,1.000000,1.082940,in,-123.909554,-122.561478,130.845917,134.249969,14.679948,20.398197,13.702986,5.710611,-4.153353,-2.532614,5940.000000,6021.000000
g42518/A1,15.380274,12.876689,,,,,1.000000,0.556025,in,136.900482,148.413879,139.880066,138.392059,12.494825,10.441459,97.058510,78.012024,120.845413,119.752991,3078.000000,5553.000000
g42561/B,15.380274,12.876689,,,,,1.000000,0.348828,in,-42.847649,-46.608780,139.880066,138.392059,12.494825,10.441459,99.459137,114.031723,120.845413,119.752991,3114.000000,5139.000000
g42518/Y,11.705800,10.929272,0.000801,0.000800,0.000737,0.000719,0.000000,0.000000,out,106.604858,116.242157,188.064911,192.414673,10.322072,9.504417,77.248749,58.519005,130.664429,132.662033,2826.000000,5553.000000
g42561/Y,43.711658,35.932056,0.001519,0.001524,0.001093,0.001089,0.000000,0.000000,out,-46.608780,-42.847641,164.528320,163.977844,32.893303,25.794699,99.750328,79.641663,132.815765,130.986542,3042.000000,5103.000000
stage1_iter_reg[1]/D,11.706513,10.930034,,,,,1.000000,0.621293,in,106.604858,116.242172,188.105682,192.455368,10.322742,9.505105,77.248756,58.519012,130.701508,132.698105,2502.000000,5643.000000
g42515/B,43.711861,35.932301,,,,,1.000000,0.346682,in,-46.608788,-42.847641,164.570114,164.019775,32.893436,25.794868,106.714722,104.024216,132.845459,131.016144,2682.000000,5139.000000
g42518/B,43.711861,35.932301,,,,,1.000000,0.570737,in,106.604874,116.242157,164.570114,164.019775,32.893436,25.794868,99.750328,79.641663,132.845459,131.016144,2934.000000,5517.000000
g44035/A2,43.711861,35.932301,,,,,1.000000,0.424052,in,-7.492630,-21.116821,164.570114,164.019775,32.893436,25.794868,205.339401,227.120300,132.845459,131.016144,2862.000000,4941.000000
g42515/Y,49.555351,37.266087,0.001595,0.001495,0.001229,0.001224,0.000000,0.000000,out,-42.847641,-46.608795,200.601105,194.275497,38.875885,27.274088,-24.573421,-26.225912,30.804993,23.888685,2610.000000,5103.000000
g44035/Y,30.511974,25.753284,0.000701,0.000700,0.000637,0.000619,0.000000,0.000000,out,-46.608795,-42.847626,214.417480,222.175171,17.862396,19.102020,97.352379,74.848740,22.334824,21.282150,2754.000000,4977.000000
g42352/B,49.555595,37.266373,,,,,1.000000,0.981333,in,53.248016,69.682037,200.650223,194.321411,38.876064,27.274342,-24.573421,-26.225912,30.842354,23.925886,1980.000000,4977.000000
g44035/B,49.555595,37.266373,,,,,1.000000,0.412629,in,-42.847641,-46.608795,200.650223,194.321411,38.876064,27.274342,101.548576,115.191460,30.842354,23.925886,2826.000000,4941.000000
stage1_iter_reg[2]/D,30.512058,25.753384,,,,,1.000000,0.621293,in,-46.608795,-42.847626,214.439941,222.197601,17.862511,19.102121,97.352379,74.848740,22.355101,21.301830,2718.000000,4563.000000
rd1_L_o_reg[14]/CLK,115.145088,115.002983,,,,,1.000000,0.462899,in,116.042252,INFINITY,30.209806,30.173222,91.512344,91.079796,67.676773,INFINITY,23.940973,23.827595,13122.000000,9837.000000
rd1_L_o_reg[14]/QN,32.884064,32.988091,0.002184,0.002183,0.002078,0.002079,0.000000,0.000000,out,125.654167,116.042252,114.313789,116.874680,31.946501,32.253452,67.676773,79.353378,104.251411,106.637711,14418.000000,9873.000000
g42003/A,32.888950,32.992954,,,,,1.000000,0.275723,in,144.542938,116.042259,114.492592,117.053398,31.950914,32.257824,69.932419,107.575928,104.418922,106.805283,16272.000000,9423.000000
g41826__2346/A1,32.888950,32.992954,,,,,1.000000,0.373286,in,125.654167,118.407585,114.492592,117.053398,31.950914,32.257824,67.676773,79.353378,104.418922,106.805283,6642.000000,9963.000000
